Granule Name,Platform,Sensor,Beam Mode,Absolute Orbit,Relative Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,Size (MB),Off Nadir Angle,Stack Size,Baseline Perp.,Doppler,Stack ID
S1B_IW_GRDH_1SDV_20171105T033614_20171105T033639_008141_00E632_D904,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8141,65,65,205,2017-11-05T03:36:39.092175,2017-11-05T10:53:29Z,GRD_HD,2017-11-05T03:36:14.094083,2017-11-05T03:36:39.092175,63.3186,-150.4225,62.338985,-152.506577,62.773357,-147.638565,63.814079,-153.304657,64.260094,-148.185287,NaN,Ascending,942.41 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171105T033549_20171105T033614_008141_00E632_3D7A,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8141,65,65,200,2017-11-05T03:36:14.092582,2017-11-05T10:44:37Z,GRD_HD,2017-11-05T03:35:49.094490,2017-11-05T03:36:14.092582,61.8332,-149.7948,60.856133,-151.810532,61.282063,-147.170776,62.338894,-152.506561,62.773129,-147.640488,NaN,Ascending,951.74 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171105T033520_20171105T033549_008141_00E632_E2F9,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8141,65,65,194,2017-11-05T03:35:49.092989,2017-11-05T10:58:40Z,GRD_HD,2017-11-05T03:35:20.393395Z,2017-11-05T03:35:52.792961Z,60.1918,-149.3376,60.9663,-151.9769,59.0374,-151.1154,61.3154,-147.4251,59.3722,-146.8224,NaN,Ascending,994.19 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171103T162916_20171103T162941_019103_02051D_8D40,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19103,131,131,388,2017-11-03T16:29:41.485738,2017-11-03T20:56:26Z,GRD_HD,2017-11-03T16:29:16.487069,2017-11-03T16:29:41.485738,61.1872,-151.5138,61.692814,-148.833633,62.126091,-153.624039,60.21199,-149.535812,60.6366,-154.109589,NaN,Descending,953.75 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171103T162851_20171103T162916_019103_02051D_B42A,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19103,131,131,383,2017-11-03T16:29:16.485569,2017-11-03T21:07:44Z,GRD_HD,2017-11-03T16:28:51.486899,2017-11-03T16:29:16.485569,62.6741,-150.9128,63.174145,-148.106796,63.616776,-153.140488,61.692905,-148.833603,62.126301,-153.625717,NaN,Descending,966.77 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171103T162826_20171103T162851_019103_02051D_990B,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19103,131,131,378,2017-11-03T16:28:51.485399,2017-11-03T20:52:15Z,GRD_HD,2017-11-03T16:28:26.486730,2017-11-03T16:28:51.485399,64.1577,-150.2487,64.645279,-147.250153,65.101692,-152.55513,63.174232,-148.10675,63.616974,-153.142059,NaN,Descending,931.24 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171103T162801_20171103T162826_019103_02051D_D7CB,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19103,131,131,373,2017-11-03T16:28:26.485229,2017-11-03T20:45:44Z,GRD_HD,2017-11-03T16:28:01.486560,2017-11-03T16:28:26.485229,65.6375,-149.5133,66.116486,-146.352753,66.5877,-151.962967,64.64537,-147.250092,65.101906,-152.556976,NaN,Descending,931.81 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171103T162736_20171103T162801_019103_02051D_F328,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19103,131,131,368,2017-11-03T16:28:01.485058,2017-11-03T20:42:42Z,GRD_HD,2017-11-03T16:27:36.486389,2017-11-03T16:28:01.485058,67.1174,-148.7427,67.585945,-145.390015,68.073753,-151.345215,66.116577,-146.352707,66.587906,-151.964706,NaN,Descending,904.79 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171103T162711_20171103T162736_019103_02051D_540A,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19103,131,131,363,2017-11-03T16:27:36.484889,2017-11-03T20:45:31Z,GRD_HD,2017-11-03T16:27:11.486220,2017-11-03T16:27:36.484889,68.5951,-147.9031,69.049545,-144.31134,69.557556,-150.659088,67.586037,-145.389984,68.073959,-151.347092,NaN,Descending,941.96 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171103T162642_20171103T162711_019103_02051D_18A8,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19103,131,131,357,2017-11-03T16:27:11.484718,2017-11-03T20:53:56Z,GRD_HD,2017-11-03T16:26:42.472212,2017-11-03T16:27:11.484718,70.1844,-146.8491,70.733093,-142.818039,71.272545,-149.690765,69.049637,-144.311264,69.557747,-150.660812,NaN,Descending,981.67 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171103T035421_20171103T035446_008112_00E54B_A799,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8112,36,36,225,2017-11-03T03:54:46.737422,2017-11-03T19:27:10Z,GRD_HD,2017-11-03T03:54:21.739035,2017-11-03T03:54:46.737422,69.2389,-157.6976,68.227684,-160.242233,68.723221,-154.13324,69.684402,-161.418411,70.203346,-154.897308,NaN,Ascending,850.86 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171103T035356_20171103T035421_008112_00E54B_4763,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8112,36,36,220,2017-11-03T03:54:21.737534,2017-11-04T03:46:30Z,GRD_HD,2017-11-03T03:53:56.739148,2017-11-03T03:54:21.737534,67.7644,-156.7957,66.760597,-159.231812,67.238083,-153.486847,68.227592,-160.242157,68.723015,-154.135147,NaN,Ascending,919.54 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171103T035331_20171103T035356_008112_00E54B_65E2,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8112,36,36,215,2017-11-03T03:53:56.737646,2017-11-03T11:19:59Z,GRD_HD,2017-11-03T03:53:31.739259,2017-11-03T03:53:56.737646,66.2858,-155.9917,65.291016,-158.298309,65.752632,-152.874374,66.760506,-159.23175,67.237877,-153.488632,NaN,Ascending,922.21 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171103T035306_20171103T035331_008112_00E54B_B3CF,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8112,36,36,210,2017-11-03T03:53:31.737756,2017-11-04T03:55:46Z,GRD_HD,2017-11-03T03:53:06.739369,2017-11-03T03:53:31.737756,64.8053,-155.2474,63.817673,-157.444946,64.265854,-152.306152,65.290924,-158.298264,65.752411,-152.876282,NaN,Ascending,926.76 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171103T035241_20171103T035306_008112_00E54B_612E,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8112,36,36,205,2017-11-03T03:53:06.737870,2017-11-04T04:26:04Z,GRD_HD,2017-11-03T03:52:41.739483,2017-11-03T03:53:06.737870,63.3227,-154.5609,62.341068,-156.659363,62.777889,-151.775131,63.817585,-157.444901,64.26564,-152.307953,NaN,Ascending,934.30 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171103T035216_20171103T035241_008112_00E54B_7702,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8112,36,36,200,2017-11-03T03:52:41.737982,2017-11-04T04:03:49Z,GRD_HD,2017-11-03T03:52:16.739595,2017-11-03T03:52:41.737982,61.8381,-153.9225,60.861782,-155.929947,61.288956,-151.273987,62.340981,-156.659317,62.777676,-151.77684,NaN,Ascending,965.37 MB,0,,,0,
S1B_IW_GRDH_1SDV_20171103T035151_20171103T035216_008112_00E54B_C332,SENTINEL-1B,SENTINEL-1 C-SAR,IW,8112,36,36,195,2017-11-03T03:52:16.738094,2017-11-04T03:55:05Z,GRD_HD,2017-11-03T03:51:51.739707,2017-11-03T03:52:16.738094,60.3511,-153.3332,59.378201,-155.265884,59.797802,-150.815933,60.861694,-155.929901,61.288731,-151.275803,NaN,Ascending,919.30 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T172711_20171102T172739_019089_0204A7_6C8E,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19089,117,117,392,2017-11-02T17:27:39.289930,2017-11-03T06:22:36Z,GRD_HD,2017-11-02T17:27:11.960617,2017-11-02T17:27:39.289930,59.9598,-166.3883,60.541759,-163.798218,60.965187,-168.384521,58.920177,-164.519302,59.335587,-168.889297,NaN,Descending,794.69 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T172646_20171102T172711_019089_0204A7_6A17,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19089,117,117,387,2017-11-02T17:27:11.959114,2017-11-03T06:03:47Z,GRD_HD,2017-11-02T17:26:46.961675,2017-11-02T17:27:11.959114,61.5164,-165.7794,62.022243,-163.086502,62.454712,-167.894852,60.541847,-163.798172,60.965397,-168.386124,NaN,Descending,814.44 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T172621_20171102T172646_019089_0204A7_348C,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19089,117,117,382,2017-11-02T17:26:46.960172,2017-11-03T06:29:22Z,GRD_HD,2017-11-02T17:26:21.961231,2017-11-02T17:26:46.960172,63.0016,-165.1542,63.499714,-162.316071,63.943035,-167.371719,62.022331,-163.086456,62.454926,-167.89653,NaN,Descending,808.66 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T172556_20171102T172621_019089_0204A7_9A44,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19089,117,117,377,2017-11-02T17:26:21.959732,2017-11-03T06:39:16Z,GRD_HD,2017-11-02T17:25:56.960791,2017-11-02T17:26:21.959732,64.4853,-164.4851,64.975044,-161.490082,65.43084,-166.822571,63.499802,-162.31601,63.943249,-167.373505,NaN,Descending,833.72 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T172531_20171102T172556_019089_0204A7_57E5,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19089,117,117,372,2017-11-02T17:25:56.959288,2017-11-03T06:13:30Z,GRD_HD,2017-11-02T17:25:31.961849,2017-11-02T17:25:56.959288,65.9664,-163.7556,66.444588,-160.567261,66.915932,-166.210724,64.975136,-161.490021,65.431046,-166.824234,NaN,Descending,852.80 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T172506_20171102T172531_019089_0204A7_571D,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19089,117,117,367,2017-11-02T17:25:31.960346,2017-11-03T06:23:17Z,GRD_HD,2017-11-02T17:25:06.961405,2017-11-02T17:25:31.960346,67.4452,-162.964,67.912964,-159.581558,68.401535,-165.577454,66.444679,-160.5672,66.916138,-166.212494,NaN,Descending,876.06 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T172441_20171102T172506_019089_0204A7_54EB,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19089,117,117,362,2017-11-02T17:25:06.959905,2017-11-03T05:52:16Z,GRD_HD,2017-11-02T17:24:41.960964,2017-11-02T17:25:06.959905,68.921,-162.0878,69.372192,-158.444229,69.882919,-164.84079,67.913048,-159.581497,68.401741,-165.57933,NaN,Descending,866.43 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T172412_20171102T172441_019089_0204A7_731B,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19089,117,117,356,2017-11-02T17:24:41.959462,2017-11-03T06:22:49Z,GRD_HD,2017-11-02T17:24:12.948438,2017-11-02T17:24:41.959462,70.5095,-161.0105,71.058167,-156.954376,71.599731,-163.889908,69.372276,-158.444153,69.883118,-164.842545,NaN,Descending,921.48 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T154821_20171102T154846_019088_02049D_9ED4,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19088,116,116,391,2017-11-02T15:48:46.277953,2017-11-03T05:42:08Z,GRD_HD,2017-11-02T15:48:21.542048,2017-11-02T15:48:46.277953,60.3909,-141.574,60.899635,-139.02739,61.321865,-143.65976,59.423908,-139.612961,59.841419,-144.043869,NaN,Descending,894.21 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T154756_20171102T154821_019088_02049D_44F2,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19088,116,116,386,2017-11-02T15:48:21.540556,2017-11-03T05:11:48Z,GRD_HD,2017-11-02T15:47:56.541916,2017-11-02T15:48:21.540556,61.8714,-141.0018,62.373898,-138.252426,62.807411,-143.112457,60.899727,-139.027374,61.32209,-143.661606,NaN,Descending,952.59 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T154731_20171102T154756_019088_02049D_904B,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19088,116,116,381,2017-11-02T15:47:56.540415,2017-11-03T04:21:12Z,GRD_HD,2017-11-02T15:47:31.541775,2017-11-02T15:47:56.540415,63.3537,-140.3395,63.850433,-137.466507,64.295258,-142.580109,62.373989,-138.25238,62.807621,-143.114166,NaN,Descending,913.21 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T154706_20171102T154731_019088_02049D_1925,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19088,116,116,376,2017-11-02T15:47:31.540274,2017-11-03T05:37:05Z,GRD_HD,2017-11-02T15:47:06.541634,2017-11-02T15:47:31.540274,64.8366,-139.6561,65.324539,-136.620636,65.782448,-142.018646,63.850525,-137.466476,64.295471,-142.58194,NaN,Descending,915.98 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T154641_20171102T154706_019088_02049D_2797,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19088,116,116,371,2017-11-02T15:47:06.540132,2017-11-03T05:12:53Z,GRD_HD,2017-11-02T15:46:41.541492,2017-11-02T15:47:06.540132,66.3168,-138.9084,66.792679,-135.673172,67.266922,-141.39119,65.324623,-136.620575,65.782669,-142.020554,NaN,Descending,910.52 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T154616_20171102T154641_019088_02049D_22AF,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19088,116,116,366,2017-11-02T15:46:41.539991,2017-11-03T05:14:38Z,GRD_HD,2017-11-02T15:46:16.541351,2017-11-02T15:46:41.539991,67.7934,-138.0797,68.256302,-134.628128,68.749832,-140.708282,66.792763,-135.673111,67.267113,-141.392761,NaN,Descending,892.85 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171102T154547_20171102T154616_019088_02049D_FA5D,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19088,116,116,360,2017-11-02T15:46:16.539848,2017-11-03T05:28:39Z,GRD_HD,2017-11-02T15:45:47.510140,2017-11-02T15:46:16.539848,69.3857,-137.0892,69.949142,-133.265381,70.46962,-139.830322,68.256386,-134.628067,68.750046,-140.71019,NaN,Descending,931.67 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171101T164333_20171101T164401_019074_020431_3137,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19074,102,102,362,2017-11-01T16:44:01.585613,2017-11-02T09:30:57Z,GRD_HD,2017-11-01T16:43:33.211610,2017-11-01T16:44:01.585613,68.8372,-151.885,69.390427,-148.197968,69.89489,-154.523895,67.73632,-149.503326,68.215317,-155.385086,NaN,Descending,942.17 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171101T164304_20171101T164333_019074_020431_45C9,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19074,102,102,356,2017-11-01T16:43:33.210107,2017-11-02T09:23:27Z,GRD_HD,2017-11-01T16:43:04.191616,2017-11-01T16:43:33.210107,70.5242,-150.73,71.077095,-146.710693,71.61203,-153.570267,69.390511,-148.197891,69.895088,-154.525635,NaN,Descending,889.47 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171031T174156_20171031T174221_019060_0203CA_EB34,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19060,88,88,371,2017-10-31T17:42:21.228539,2017-11-01T18:06:59Z,GRD_HD,2017-10-31T17:41:56.230281,2017-10-31T17:42:21.228539,66.1545,-167.7633,66.631783,-164.556442,67.104889,-170.235077,65.162163,-165.484146,65.619728,-170.848923,NaN,Descending,794.92 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171031T174131_20171031T174156_019060_0203CA_1FAB,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19060,88,88,366,2017-10-31T17:41:56.228779,2017-11-01T18:45:45Z,GRD_HD,2017-10-31T17:41:31.230520,2017-10-31T17:41:56.228779,67.6327,-166.9578,68.098,-163.542679,68.589287,-169.57869,66.631874,-164.556396,67.105095,-170.236847,NaN,Descending,755.86 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171031T174102_20171031T174131_019060_0203CA_C3A4,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19060,88,88,361,2017-10-31T17:41:31.229019,2017-11-01T18:14:19Z,GRD_HD,2017-10-31T17:41:02.205274,2017-10-31T17:41:31.229019,69.2262,-165.9898,69.791557,-162.199219,70.309181,-168.712875,68.098083,-163.542618,68.589493,-169.580566,NaN,Descending,904.53 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171030T170230_20171030T170255_019045_020355_11D1,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19045,73,73,392,2017-10-30T17:02:55.414930,2017-11-01T01:30:17Z,GRD_HD,2017-10-30T17:02:30.416540,2017-10-30T17:02:55.414930,60.0575,-160.1745,60.567616,-157.58847,60.995201,-162.21994,59.084576,-158.251907,59.504677,-162.68251,NaN,Descending,962.79 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171030T170205_20171030T170230_019045_020355_FCB9,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19045,73,73,387,2017-10-30T17:02:30.415039,2017-11-01T01:27:26Z,GRD_HD,2017-10-30T17:02:05.416648,2017-10-30T17:02:30.415039,61.5445,-159.59,62.047684,-156.871674,62.484554,-161.727798,60.567707,-157.58844,60.995426,-162.221741,NaN,Descending,983.80 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171030T170140_20171030T170205_019045_020355_1595,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19045,73,73,382,2017-10-30T17:02:05.415147,2017-11-01T01:27:40Z,GRD_HD,2017-10-30T17:01:40.416756,2017-10-30T17:02:05.415147,63.0296,-158.9617,63.524834,-156.097656,63.97274,-161.203796,62.047771,-156.871628,62.484768,-161.729492,NaN,Descending,983.71 MB,0,,,0,
S1A_IW_GRDH_1SDV_20171030T170115_20171030T170140_019045_020355_C659,SENTINEL-1A,SENTINEL-1 C-SAR,IW,19045,73,73,377,2017-10-30T17:01:40.415263,2017-11-01T01:37:30Z,GRD_HD,2017-10-30T17:01:15.416871,2017-10-30T17:01:40.415263,64.5127,-158.2863,64.998985,-155.259705,65.459877,-160.64563,63.524921,-156.09761,63.972954,-161.205582,NaN,Descending,984.01 MB,0,,,0,
S1A_IW_GRDH_1SDV_20170930T161139_20170930T161204_018607_01F5ED_3331,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18607,160,160,374,2017-09-30T16:12:04Z,2017-10-02T10:54:02Z,GRD_HD,2017-09-30T16:11:38Z,2017-09-30T16:12:05Z,65.29,-145.591,65.8338,-142.4781,66.2947,-147.9485,64.2454,-143.4215,64.6911,-148.5738,NaN,Descending,918.70 MB,-1,0,0,-1,0
S1A_IW_GRDH_1SDV_20170930T161114_20170930T161139_018607_01F5ED_D41E,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18607,160,160,369,2017-09-30T16:11:39Z,2017-10-02T07:36:51Z,GRD_HD,2017-09-30T16:11:14Z,2017-09-30T16:11:39Z,66.7769,-144.822,67.2501,-141.5355,67.7295,-147.3557,65.7814,-142.4914,66.2445,-147.9814,NaN,Descending,901.45 MB,-1,0,0,-1,0
S1A_IW_GRDH_1SDV_20170930T161049_20170930T161114_018607_01F5ED_D8F8,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18607,160,160,364,2017-09-30T16:11:14Z,2017-10-02T08:09:19Z,GRD_HD,2017-09-30T16:10:49Z,2017-09-30T16:11:14Z,68.2549,-143.9971,68.7159,-140.4937,69.2142,-146.6916,67.2502,-141.5354,67.7297,-147.3575,NaN,Descending,930.38 MB,-1,0,0,-1,0
S1A_IW_GRDH_1SDV_20170930T161020_20170930T161049_018607_01F5ED_2BC0,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18607,160,160,359,2017-09-30T16:10:49Z,2017-10-02T07:34:04Z,GRD_HD,2017-09-30T16:10:20Z,2017-09-30T16:10:49Z,69.8457,-142.9769,70.4021,-139.0484,70.9301,-145.7506,68.716,-140.4936,69.2144,-146.6933,NaN,Descending,994.48 MB,-1,0,0,-1,0
S1B_IW_GRDH_1SDV_20170930T033753_20170930T033818_007616_00D72D_867C,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7616,65,65,225,2017-09-30T03:38:18Z,2017-10-01T01:28:23Z,GRD_HD,2017-09-30T03:37:53Z,2017-09-30T03:38:18Z,69.2342,-153.5674,68.2246,-156.0986,68.7178,-150.0117,69.6807,-157.2798,70.1975,-150.7821,NaN,Ascending,840.01 MB,-1,0,0,-1,0
S1B_IW_GRDH_1SDV_20170930T033728_20170930T033753_007616_00D72D_534B,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7616,65,65,220,2017-09-30T03:37:53Z,2017-10-01T01:12:31Z,GRD_HD,2017-09-30T03:37:28Z,2017-09-30T03:37:53Z,67.7602,-152.6605,66.758,-155.0846,67.233,-149.3598,68.2245,-156.0985,68.7176,-150.0136,NaN,Ascending,927.60 MB,-1,0,0,-1,0
S1B_IW_GRDH_1SDV_20170930T033703_20170930T033728_007616_00D72D_9816,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7616,65,65,215,2017-09-30T03:37:28Z,2017-10-01T01:10:21Z,GRD_HD,2017-09-30T03:37:03Z,2017-09-30T03:37:28Z,66.2818,-151.8541,65.2884,-154.1509,65.7476,-148.7464,66.7579,-155.0845,67.2328,-149.3619,NaN,Ascending,928.04 MB,-1,0,0,-1,0
S1B_IW_GRDH_1SDV_20170930T033638_20170930T033703_007616_00D72D_9FB8,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7616,65,65,210,2017-09-30T03:37:03Z,2017-10-01T01:11:22Z,GRD_HD,2017-09-30T03:36:38Z,2017-09-30T03:37:03Z,64.801,-151.1142,63.8141,-153.3073,64.2603,-148.1868,65.2883,-154.1508,65.7474,-148.7481,NaN,Ascending,940.98 MB,-1,0,0,-1,0
S1B_IW_GRDH_1SDV_20170930T033613_20170930T033638_007616_00D72D_EA3F,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7616,65,65,205,2017-09-30T03:36:38Z,2017-10-01T01:11:03Z,GRD_HD,2017-09-30T03:36:13Z,2017-09-30T03:36:38Z,63.3185,-150.4254,62.3388,-152.5092,62.7733,-147.6418,63.814,-153.3073,64.2601,-148.1886,NaN,Ascending,963.85 MB,-1,0,0,-1,0
S1B_IW_GRDH_1SDV_20170930T033548_20170930T033613_007616_00D72D_0037,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7616,65,65,200,2017-09-30T03:36:13Z,2017-10-01T01:10:19Z,GRD_HD,2017-09-30T03:35:48Z,2017-09-30T03:36:13Z,61.8331,-149.7975,60.856,-151.8129,61.282,-147.1736,62.3387,-152.5091,62.7731,-147.6435,NaN,Ascending,983.44 MB,-1,0,0,-1,0
S1B_IW_GRDH_1SDV_20170930T033519_20170930T033548_007616_00D72D_FFE4,SENTINEL-1B,SENTINEL-1 C-SAR,IW,7616,65,65,194,2017-09-30T03:35:48Z,2017-10-01T01:18:09Z,GRD_HD,2017-09-30T03:35:20Z,2017-09-30T03:35:52Z,60.1916,-149.3414,60.9661,-151.9806,59.0372,-151.1189,61.3153,-147.4291,59.3721,-146.8261,NaN,Ascending,1004.11 MB,-1,0,0,-1,0
S1A_IW_GRDH_1SDV_20170928T162916_20170928T162941_018578_01F513_32DB,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18578,131,131,388,2017-09-28T16:29:41Z,2017-09-30T22:55:55Z,GRD_HD,2017-09-28T16:29:16Z,2017-09-28T16:29:41Z,61.1869,-151.5118,61.6925,-148.8321,62.1259,-153.6218,60.2117,-149.5341,60.6364,-154.1072,NaN,Descending,982.02 MB,-1,0,0,-1,0
S1A_IW_GRDH_1SDV_20170928T162851_20170928T162916_018578_01F513_F77D,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18578,131,131,383,2017-09-28T16:29:16Z,2017-09-30T23:03:32Z,GRD_HD,2017-09-28T16:28:51Z,2017-09-28T16:29:16Z,62.6738,-150.9106,63.1738,-148.1045,63.6165,-153.1375,61.6926,-148.832,62.1261,-153.6235,NaN,Descending,988.75 MB,-1,0,0,-1,0
S1A_IW_GRDH_1SDV_20170928T162826_20170928T162851_018578_01F513_8422,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18578,131,131,378,2017-09-28T16:28:51Z,2017-09-30T22:59:04Z,GRD_HD,2017-09-28T16:28:26Z,2017-09-28T16:28:51Z,64.1573,-150.2463,64.6449,-147.248,65.1014,-152.5524,63.1739,-148.1045,63.6167,-153.1393,NaN,Descending,958.17 MB,-1,0,0,-1,0
S1A_IW_GRDH_1SDV_20170928T162801_20170928T162826_018578_01F513_8CB1,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18578,131,131,373,2017-09-28T16:28:26Z,2017-09-30T23:00:13Z,GRD_HD,2017-09-28T16:28:01Z,2017-09-28T16:28:26Z,65.6372,-149.5107,66.1161,-146.3504,66.5874,-151.9601,64.645,-147.2479,65.1017,-152.5543,NaN,Descending,966.14 MB,-1,0,0,-1,0
S1A_IW_GRDH_1SDV_20170928T162736_20170928T162801_018578_01F513_E97A,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18578,131,131,368,2017-09-28T16:28:01Z,2017-09-30T22:59:09Z,GRD_HD,2017-09-28T16:27:36Z,2017-09-28T16:28:01Z,67.1171,-148.7399,67.5856,-145.3875,68.0735,-151.3421,66.1162,-146.3504,66.5876,-151.9618,NaN,Descending,928.86 MB,-1,0,0,-1,0
S1A_IW_GRDH_1SDV_20170928T162711_20170928T162736_018578_01F513_5313,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18578,131,131,363,2017-09-28T16:27:36Z,2017-09-30T22:59:03Z,GRD_HD,2017-09-28T16:27:11Z,2017-09-28T16:27:36Z,68.5948,-147.9,69.0492,-144.3086,69.5573,-150.6554,67.5857,-145.3875,68.0737,-151.3437,NaN,Descending,944.01 MB,-1,0,0,-1,0
S1A_IW_GRDH_1SDV_20170928T162642_20170928T162711_018578_01F513_B9A1,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18578,131,131,357,2017-09-28T16:27:11Z,2017-09-30T22:59:01Z,GRD_HD,2017-09-28T16:26:42Z,2017-09-28T16:27:11Z,70.1843,-146.8457,70.7331,-142.8147,71.2727,-149.6868,69.0492,-144.3085,69.5575,-150.6574,NaN,Descending,957.53 MB,-1,0,0,-1,0
S1A_IW_GRDH_1SDV_20170927T172711_20170927T172738_018564_01F4A3_DC38,SENTINEL-1A,SENTINEL-1 C-SAR,IW,18564,117,117,392,2017-09-27T17:27:38Z,2017-09-30T01:03:16Z,GRD_HD,2017-09-27T17:27:11Z,2017-09-27T17:27:38Z,59.9595,-166.3867,60.5415,-163.7969,60.9649,-168.3826,58.9198,-164.5181,59.3352,-168.8875,NaN,Descending,840.23 MB,-1,0,0,-1,0
